2016-08-03 01:13:28,687 - INFO    - importlib._bootstrap - | #Instances | #Functions |    #Labels | Use CLI | Integrator |             Time (s) |  MAD Error |  MSE Error | MAD SLabel | MSE SLabel | MAD HLabel | MSE HLabel |
2016-08-03 01:14:30,879 - INFO    - importlib._bootstrap - |        100 |        100 |          1 |     CLI |         LI | 3.62579655699665e+00 | 1.1083e-01 | 1.6499e-02 | 2.1246e-01 | 4.7254e-02 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 01:14:31,326 - INFO    - importlib._bootstrap - |        100 |        100 |          1 |    JAVA |        MVI | 4.19762597011868e-01 | 3.6753e-02 | 2.3392e-03 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 01:14:39,594 - INFO    - importlib._bootstrap - |        100 |        100 |          1 |    JAVA |         BI | 8.24978102295427e+00 | 3.6040e-02 | 2.0315e-03 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 01:14:42,589 - INFO    - importlib._bootstrap - |        100 |        100 |          1 |    JAVA |         LI | 2.97741308697732e+00 | 1.0338e-01 | 1.4474e-02 | 2.0250e-01 | 4.2744e-02 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 01:14:45,478 - INFO    - importlib._bootstrap - |        100 |        100 |          5 |     CLI |        MVI | 2.79431280499557e+00 | 3.1458e-02 | 1.6491e-03 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 01:15:26,288 - INFO    - importlib._bootstrap - |        100 |        100 |          5 |     CLI |         BI | 4.06954723410308e+01 | 3.1529e-02 | 1.6667e-03 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 01:15:45,907 - INFO    - importlib._bootstrap - |        100 |        100 |          5 |     CLI |         LI | 1.95150933869882e+01 | 1.1445e-01 | 1.7649e-02 | 2.1846e-01 | 5.2338e-02 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 01:15:48,260 - INFO    - importlib._bootstrap - |        100 |        100 |          5 |    JAVA |        MVI | 2.26312514097663e+00 | 3.2415e-02 | 1.7612e-03 | 2.0000e-03 | 2.0000e-03 | 2.0000e-03 | 2.0000e-03 |
2016-08-03 01:16:27,467 - INFO    - importlib._bootstrap - |        100 |        100 |          5 |    JAVA |         BI | 3.91229413829860e+01 | 3.3316e-02 | 1.8700e-03 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 01:16:48,858 - INFO    - importlib._bootstrap - |        100 |        100 |          5 |    JAVA |         LI | 2.13055338429986e+01 | 1.0986e-01 | 1.6521e-02 | 2.1873e-01 | 5.2790e-02 | 0.0000e+00 | 0.0000e+00 |
